x_m,y_m
164.46638038710228,-40.71437741979567
164.5632412830336,-40.739215437742814
164.6601024220874,-40.764053024375
164.7569638035162,-40.78889018182201
164.85382542657263,-40.81372691221358
164.95068729050936,-40.83856321767952
165.04754939457897,-40.863399100349575
165.1444117380341,-40.888234562353496
165.24127432012736,-40.913069605821086
165.3381371401114,-40.937904232882076
165.43500019723888,-40.962738445666275
165.5318634907623,-40.987572246303436
165.62872701993436,-41.01240563692329
165.72559078400772,-41.037238619655675
165.82245478223496,-41.062071196630306
165.9193190138687,-41.086903369976966
166.01618347816154,-41.111735141825434
166.11304817436616,-41.13656651430546
166.20991310173514,-41.16139748954683
166.3067782595211,-41.1862280696793
166.40364364697672,-41.21105825683264
166.50050567419746,-41.235887133125416
166.59736787070176,-41.260715605622444
166.69423029483397,-41.28554369158637
166.79109294595628,-41.310371393160715
166.88795582343104,-41.33519871248898
166.98481892662065,-41.36002565171473
167.0816822548873,-41.38485221298145
167.1785458075934,-41.40967839843267
167.27540958410123,-41.434504210211905
167.37227358377308,-41.45932965046269
167.4691378059713,-41.48415472132854
167.56600225005815,-41.508979424952976
167.6628669153959,-41.5338037634795
167.75973180134702,-41.558627739051666
167.8565969072737,-41.58345135381297
167.95346223253827,-41.608274609906935
168.0503277765031,-41.633097509477096
168.14719353853044,-41.65792005466697
168.24405951798263,-41.68274224762006
168.34092571422195,-41.707564090479906
168.4377921266107,-41.73238558539002
168.53465875451127,-41.75720673449393
168.6315255972859,-41.78202753993514
168.72839265429693,-41.806848003857176
168.82525992490667,-41.83166812840358
168.92212740847742,-41.856487915717864
169.01899510437153,-41.88130736794353
169.11586301195126,-41.90612648722412
169.2127311305789,-41.93094527570314
169.3095994596169,-41.95576373552411
169.40646475569835,-41.98058103803646
169.50332995052466,-42.005397936685874
169.60019535376097,-42.030214513121855
169.6970609647321,-42.05503076948271
169.79392678276272,-42.07984670790682
169.89079280717766,-42.10466233053249
169.98765903730168,-42.12947763949808
170.08452547245957,-42.15429263694193
170.1813921119761,-42.17910732500239
170.27825895517591,-42.20392170581778
170.375126001384,-42.22873578152646
170.47199324992494,-42.25354955426676
170.5688607001236,-42.27836302617704
170.66572835130467,-42.30317619939562
170.76259620279296,-42.327989076060845
170.85946425391327,-42.352801658311066
170.95633250399035,-42.377613948284626
171.05320095234893,-42.402425948119856
171.1500695983138,-42.427237659955104
171.24693844120978,-42.452049085928714
171.34380748036153,-42.47686022817902
171.44067671509393,-42.501671088844375
171.53754614473166,-42.526481670063106
171.63441576859952,-42.55129197397357
171.73128558602232,-42.576102002714094
171.82815559632473,-42.600911758423024
171.92502579883163,-42.62572124323871
172.02189619286776,-42.65053045929949
172.11876677775777,-42.67533940874371
172.21563755282662,-42.70014809370969
172.31250561534307,-42.724955773130816
172.40937331545712,-42.74976305120231
172.50624120373496,-42.77457007123443
172.60310927951463,-42.79937683536829
172.69997754213404,-42.82418334574507
172.7968459909312,-42.84898960450589
172.893714625244,-42.873795613791884
172.99058344441045,-42.898601375744185
173.08745244776847,-42.92340689250393
173.1843216346561,-42.94821216621227
173.28119100441128,-42.97301719901034
173.37806055637188,-42.99782199303926
173.47493028987597,-43.022626550440194
173.5718002042615,-43.047430873354266
173.66867029886643,-43.07223496392261
173.7655405730287,-43.09703882428636
173.86241102608622,-43.12184245658666
173.9592816573771,-43.14664586296466
174.05615246623915,-43.17144904556148
174.1530234520104,-43.196252006518264
174.24989461402882,-43.22105474797615
174.34676595163236,-43.24585727207628
174.443637464159,-43.27065958095978
174.54050915094672,-43.29546167676779
174.6373810113334,-43.32026356164146
174.7342530446571,-43.34506523772192
174.83112525025572,-43.369866707150294
174.9279976274672,-43.39466797206774
175.02487017562962,-43.41946903461539
175.1217428940808,-43.44426989693438
175.21861320894195,-43.469069902393564
175.31548291116275,-43.493869511822005
175.41235278166818,-43.518668927458464
175.5092228197926,-43.54346815144386
175.60609302487035,-43.56826718591908
175.70296339623582,-43.59306603302504
175.79983393322334,-43.617864694902636
175.89670463516734,-43.64266317369279
175.99357550140212,-43.66746147153638
176.09044653126205,-43.692259590574324
176.18731772408148,-43.71705753294751
176.28418907919482,-43.74185530079687
176.3810605959364,-43.766652896263295
176.47793227364056,-43.79145032148767
176.57480411164173,-43.81624757861094
176.67167610927424,-43.84104466977398
176.76854826587245,-43.86584159711769
176.86542058077072,-43.89063836278298
176.96229305330343,-43.915434968910766
177.0591656828049,-43.94023141764193
177.15603846860952,-43.96502771111741
177.25291141005164,-43.98982385147806
177.34978450646565,-44.01461984086483
177.4466577571859,-44.03941568141862
177.54353116154678,-44.064211375280294
177.6404047188826,-44.0890069245908
177.73727842852773,-44.11380233149101
177.83415228981656,-44.13859759812185
177.93102630208344,-44.1633927266242
178.02790046466274,-44.188187719138995
178.1247725216544,-44.212982000584724
178.22164372680857,-44.23777589417725
178.31851508027088,-44.26256965821508
178.41538658137733,-44.28736329483983
178.51225822946387,-44.31215680619311
178.6091300238664,-44.33695019441656
178.7060019639211,-44.361743461651784
178.80287404896373,-44.386536610040395
178.89974627833035,-44.41132964172402
178.9966186513569,-44.436122558844275
179.09349116737934,-44.46091536354278
179.19036382573367,-44.48570805796115
179.28723662575578,-44.51050064424099
179.3841095667817,-44.53529312452395
179.4809826481474,-44.56008550095162
179.5778558691888,-44.584877775665625
179.6747292292419,-44.609669950807586
179.77160272764266,-44.634462028519124
179.86847636372707,-44.65925401094185
179.96535013683106,-44.6840459002174
180.06222404629057,-44.70883769848736
180.1590980914416,-44.73362940789337
180.2559722716201,-44.75842103057704
180.35284658616206,-44.78321256867999
180.4497210344035,-44.808004024343845
180.54659561568025,-44.83279539971022
180.6434703293284,-44.857586696920734
180.74034517468385,-44.88237791811699
180.83722015108253,-44.90716906544062
180.9340952578605,-44.93196014103324
181.0309685454926,-44.95675064831124
181.1278407535759,-44.98154077885905
181.2247130900377,-45.00633084410569
181.32158555421378,-45.0311208461931
181.41845814544004,-45.0559107872632
181.5153308630522,-45.080700669457926
181.61220370638617,-45.1054904949192
181.70907667477772,-45.13028026578897
181.80594976756277,-45.15506998420914
181.902822984077,-45.17985965232166
181.99969632365637,-45.20464927226847
182.09656978563666,-45.22943884619148
182.19344336935373,-45.25422837623263
182.29031707414333,-45.27901786453385
182.3871908993413,-45.303807313237066
182.48406484428355,-45.32859672448421
182.58093890830582,-45.35338610041722
182.67781309074397,-45.37817544317801
182.77468739093382,-45.40296475490853
182.87156180821123,-45.4277540377507
182.968436341912,-45.45254329384646
183.06531099137194,-45.47733252533774
183.16218575592686,-45.50212173436645
183.25906063491263,-45.526910923074546
183.3559356276651,-45.55170009360394
183.45281073352004,-45.576489248096564
183.5496859518133,-45.601278388694375
183.6465612818807,-45.62606751753927
183.7434367230581,-45.6508566367732
183.84031227468128,-45.67564574853808
183.9371862816872,-45.70043443163895
184.0340589932652,-45.72522275215339
184.13093181328998,-45.750011071625416
184.22780474109757,-45.77479939219729
184.32467777602417,-45.799587716011324
184.42155091740582,-45.824376045209775
184.51842416457856,-45.84916438193495
184.6152975168785,-45.87395272832913
184.71217097364175,-45.89874108653459
184.8090445342044,-45.92352945869363
184.9059181979025,-45.94831784694854
185.00279196407217,-45.973106253441586
185.0996658320495,-45.99789468031507
185.1965398011706,-46.02268312971128
185.2934138707715,-46.0474716037725
185.39028804018832,-46.07226010464101
185.48716230875712,-46.097048634459085
185.58403667581408,-46.12183719536903
185.6809111406952,-46.146625789513145
185.77778570273657,-46.171414419033674
185.87466036127432,-46.19620308607293
185.97153511564449,-46.22099179277321
186.0684099651832,-46.24578054127677
186.1652849092266,-46.270569333725916
186.26215994711063,-46.29535817226293
186.35903507817153,-46.3201470590301
186.4559103017453,-46.34493599616972
186.55278561716804,-46.369724985824035
186.64966102377582,-46.39451403013538
186.7465365209048,-46.41930313124604
186.8434107356551,-46.444091940161286
186.940283451276,-46.468880403728136
187.03715625542085,-46.493668930517835
187.13402914742576,-46.518457522672925
187.23090212662686,-46.54324618233597
187.32777519236018,-46.568034911649484
187.42464834396196,-46.59282371275602
187.5215215807682,-46.61761258779812
187.618394902115,-46.64240153891832
187.71526830733848,-46.66719056825917
187.81214179577472,-46.691979677963204
187.9090153667599,-46.716768870172956
188.00588901963002,-46.741558147030986
188.10276275372124,-46.76634751067981
188.19963656836964,-46.791136963262
188.29651046291136,-46.815926506920064
188.39338443668245,-46.84071614379657
188.49025848901906,-46.86550587603405
188.5871326192572,-46.89029570577503
188.68400682673308,-46.91508563516208
188.78088111078276,-46.93987566633771
188.8777554707423,-46.96466580144448
188.97462990594786,-46.98945604262494
189.07150441573557,-47.01424639202161
189.16837899944144,-47.039036851777034
189.26525365640163,-47.06382742403377
189.3621283859522,-47.088618110934334
189.4590031874293,-47.11340891462129
189.555878060169,-47.13819983723715
189.65275300350737,-47.16299088092449
189.74962691406589,-47.18778176563085
189.8464991342922,-47.21257232539061
189.94337142312133,-47.237363012642376
190.04024377988935,-47.26215382952888
190.13711620393232,-47.28694477819287
190.2339886945864,-47.31173586077709
190.33086125118749,-47.336527079424286
190.42773387307173,-47.36131843627719
190.52460655957523,-47.386109933478544
190.62147931003395,-47.41090157317108
190.71835212378406,-47.43569335749756
190.81522500016152,-47.460485288600715
190.91209793850237,-47.48527736862328
191.00897093814282,-47.510069599708004
191.10584399841878,-47.53486198399762
191.20271711866638,-47.55965452363487
191.2995902982217,-47.58444722076251
191.39646353642075,-47.60924007752326
191.49333683259962,-47.63403309605987
191.59021018609434,-47.6588262785151
191.68708359624097,-47.683619627031646
191.7839570623756,-47.70841314375229
191.88083058383432,-47.73320683081976
191.97770415995308,-47.758000690376775
192.07457779006805,-47.782794724566116
192.17145147351525,-47.8075889355305
192.26832520963072,-47.83238332541267
192.36519899775055,-47.857177896355374
192.46207283721077,-47.88197265050134
192.55894672734746,-47.906767589993315
192.65581982133256,-47.93156250039546
192.75269104658352,-47.95635710948277
192.8495623205161,-47.9811519103337
192.94643364246622,-48.00594690509112
193.04330501176977,-48.0307420958979
193.1401764277627,-48.0555374848969
193.23704788978083,-48.08033307423101
193.33391939716012,-48.10512886604307
193.4307909492365,-48.129924862475974
193.5276625453458,-48.15472106567257
193.624534184824,-48.179517477775754
193.721405867007,-48.20431410092838
193.81827759123067,-48.22911093727332
193.91514935683097,-48.25390798895344
194.01202116314374,-48.278705258111614
194.10889300950492,-48.303502746890715
194.2057648952504,-48.328300457433606
194.30263681971616,-48.35309839188316
194.39950878223806,-48.37789655238224
194.49638078215196,-48.402694941073726
194.59325281879381,-48.42749356010048
194.69012489149952,-48.452292411605384
194.78699699960498,-48.47709149773128
194.88386914244614,-48.50189082062108
194.98074131935888,-48.52669038241762
195.07761352967907,-48.55149018526378
195.17448577274263,-48.57629023130242
195.2713580478855,-48.60109052267644
195.36823035444363,-48.62589106152867
195.46510269175283,-48.65069185000201
195.5619744562576,-48.67549273588766
195.6588441867091,-48.700293347382875
195.7557139459175,-48.72509421491392
195.85258373321844,-48.74989534062376
195.94945354794766,-48.774696726655314
196.04632338944072,-48.79949837515153
196.14319325703332,-48.82430028825533
196.24006315006108,-48.84910246810967
196.3369330678597,-48.87390491685747
196.43380300976477,-48.8987076366417
196.53067297511208,-48.92351062960527
196.62754296323718,-48.94831389789113
196.72441297347575,-48.973117443642224
196.82128300516348,-48.99792126900148
196.918153057636,-49.022725376111836
197.01502313022897,-49.04752976711624
197.11189322227798,-49.07233444415762
197.20876333311884,-49.09713940937892
197.30563346208712,-49.121944664923085
197.40250360851843,-49.14675021293305
197.49937377174854,-49.17155605555174
197.59624395111302,-49.19636219492211
197.6931141459476,-49.22116863318709
197.7899843555878,-49.245975372489625
197.8868545793694,-49.27078241497264
197.98372481662807,-49.29558976277909
198.08059506669943,-49.32039741805192
198.1774653289191,-49.34520538293404
198.2743356026228,-49.3700136595684
198.37120588714617,-49.39482225009795
198.4680758086408,-49.41963106109096
198.56494354410736,-49.44443962796985
198.6618112883996,-49.469248515155876
198.75867904085294,-49.494057724791986
198.85554680080259,-49.518867259021114
198.95241456758393,-49.543677119986185
199.04928234053222,-49.56848730983016
199.1461501189828,-49.59329783069596
199.24301790227096,-49.61810868472653
199.33988568973203,-49.642919874064795
199.4367534807012,-49.667731400853704
199.53362127451402,-49.692543267236196
199.6304890705056,-49.717355475355205
199.7273568680113,-49.742168027353664
199.82422466636652,-49.766980925374526
199.92109246490645,-49.79179417156071
200.01796026296643,-49.81660776805517
200.1148280598818,-49.84142171700084
200.21169585498782,-49.86623602054064
200.30856364761988,-49.891050680817536
200.40543143711324,-49.915865699974454
200.50229922280317,-49.940681080154306
200.59916700402508,-49.96549682350007
200.69603478011416,-49.99031293215467
200.7929025504058,-50.015129408261046
200.88977031423536,-50.03994625396213
200.98663807093797,-50.064763471400845
201.0835058198491,-50.089581062720164
201.18037356030405,-50.11439903006299
201.27724129163803,-50.13921737557229
201.37410885587772,-50.16403606108621
201.47097409569992,-50.18885453616999
201.56783932440726,-50.213673395829495
201.66470454133446,-50.23849264220756
201.76156974581644,-50.26331227744707
201.85843493718812,-50.28813230369092
201.95530011478434,-50.31295272308197
202.05216527793985,-50.33777353776309
202.1490304259897,-50.36259474987718
202.24589555826861,-50.387416361567084
202.3427606741115,-50.4122383749757
202.43962577285328,-50.43706079224591
202.5364908538287,-50.46188361552055
202.63335591637266,-50.48670684694254
202.7302209598201,-50.51153048865474
202.82708598350575,-50.53635454280001
202.92395098676457,-50.56117901152125
203.0208159689314,-50.58600389696133
203.11768092934108,-50.61082920126311
203.21454586732852,-50.63565492656948
203.3114107822285,-50.660481075023306
203.40827567337595,-50.68530764876747
203.5051405401058,-50.71013464994485
203.60200538175272,-50.73496208069832
203.6988701976517,-50.759789943170745
203.79573498713762,-50.78461823950502
203.89259974954527,-50.80944697184401
203.98946448420955,-50.83427614233058
204.08632919046528,-50.85910575310762
204.1831938676474,-50.883935806318014
204.28005851509073,-50.90876630410462
204.3769208025095,-50.93359665141381
204.47378301437192,-50.95842743615865
204.57064519450054,-50.98325867188617
204.6675073422297,-51.008090360739125
204.7643694568937,-51.03292250486027
204.8612315378268,-51.05775510639232
204.95809358436344,-51.08258816747805
205.0549555958378,-51.1074216902602
205.1518175715843,-51.132255676881506
205.24867951093725,-51.15709012948472
205.34554141323085,-51.18192505021259
205.4424032777996,-51.20676044120787
205.53926510397767,-51.23159630461329
205.6361268910994,-51.25643264257159
205.73298863849914,-51.28126945722554
205.8298503455112,-51.306106750717866
205.9267120114699,-51.33094452519132
206.02357363570954,-51.355782782788644
206.12043521756442,-51.38062152565259
206.2172967563689,-51.40546075592591
206.31415825145731,-51.430300475751345
206.41101970216388,-51.45514068727162
206.50788110782295,-51.47998139262952
206.60474246776894,-51.50482259396775
206.70160378133605,-51.52966429342908
206.79846504785863,-51.554506493156254
206.89532626667102,-51.57934919529202
206.9921874371075,-51.604192401979105
207.08904855850244,-51.62903611536028
207.18590963019003,-51.653880337578265
207.28276860626093,-51.678724546167764
207.37962729931408,-51.70356920835318
207.47648594066402,-51.72841438577925
207.5733445296445,-51.75326008058856
207.6702030655891,-51.778106294923646
207.76706154783156,-51.802953030927064
207.86391997570556,-51.827800290741386
207.9607783485447,-51.85264807650915
208.0576366656827,-51.87749639037292
208.15449492645322,-51.902345234475256
208.25135313018995,-51.92719461095871
208.34821127622652,-51.952044521965846
208.44506936389666,-51.97689496963922
208.54192739253395,-52.00174595612139
208.63878536147212,-52.0265974835549
208.73564327004482,-52.05144955408231
208.83250111758574,-52.076302169846194
208.92935890342852,-52.101155332989094
209.02621662690683,-52.12600904565357
209.12307428735443,-52.150863309982185
209.21993188410485,-52.17571812811749
209.31678941649187,-52.20057350220204
209.41364688384908,-52.2254294343784
209.5105042855102,-52.25028592678911
209.6073616208089,-52.27514298157674
209.70421888907882,-52.30000060088386
209.80107608965363,-52.32485878685299
209.89793322186702,-52.34971754162673
209.99479028505263,-52.37457686734761
210.0916472785442,-52.39943676615819
210.18850242599345,-52.42429678442752
210.28535709745407,-52.44915727610366
210.38221169722343,-52.47401834727081
210.4790662246345,-52.498880000071225
210.5759206790201,-52.52374223664721
210.67277505971327,-52.54860505914108
210.7696293660469,-52.57346846969511
210.86648359735395,-52.5983324704516
210.96333775296725,-52.623197063552865
211.06019183221977,-52.64806225114117
211.1570458344445,-52.672928035358844
211.25389975897428,-52.69779441834816
211.35075360514202,-52.72266140225141
211.44760737228077,-52.74752898921092
211.54446105972337,-52.772397181368966
211.64131466680274,-52.797265980867856
211.73816819285184,-52.82213538984987
211.83502163720357,-52.8470054104573
211.93187499919088,-52.87187604483248
212.0287282781467,-52.89674729511767
212.1255814734039,-52.921619163455176
212.22243458429546,-52.946491651987294
212.3192876101543,-52.97136476285633
212.41614055031337,-52.996238498204576
212.51299340410554,-53.02111286017432
212.60984617086373,-53.045987850907856
212.70669884992094,-53.0708634725475
212.80355144061005,-53.09573972723554
212.90040394226395,-53.12061661711425
212.99725635421566,-53.145494144325966
213.09410715465592,-53.17037192027651
213.19095730080872,-53.195250193137326
213.2878073552605,-53.220129109729925
213.3846573173433,-53.245008672196285
213.48150718638928,-53.26988888267838
213.5783569617305,-53.29476974331821
213.67520664269895,-53.31965125625775
213.7720562286268,-53.344533423638985
213.86890571884612,-53.36941624760389
213.965755112689,-53.39429973029445
214.0626044094875,-53.419183873852646
214.15945360857364,-53.44406868042045
214.25630270927962,-53.468954152139865
214.3531517109375,-53.49384029115286
214.45000061287925,-53.51872709960141
214.54684941443708,-53.54361457962752
214.64369811494302,-53.568502733373144
214.74054671372915,-53.59339156298028
214.83739521012757,-53.61828107059091
214.93424360347026,-53.643171258347
215.0310918930895,-53.66806212839056
215.1279400783172,-53.69295368286355
215.2247881584855,-53.71784592390795
215.3216361329265,-53.74273885366576
215.41848400097226,-53.76763247427894
215.51533176195485,-53.79252678788949
215.61217941520638,-53.817421796639394
215.70902696005894,-53.84231750267061
215.80587439584454,-53.86721390812513
215.90272172189532,-53.892111015144955
215.9995676557325,-53.917008496334915
216.09641277181592,-53.941906501670104
216.19325777616368,-53.96680521496696
216.290102668107,-53.99170463836709
216.38694744697702,-54.01660477401207
216.48379211210482,-54.04150562404351
216.58063666282166,-54.066407190603
216.67748109845857,-54.09130947583214
216.77432541834668,-54.11621248187251
216.87116962181724,-54.14111621086573
216.9680137082013,-54.166020664953365
217.06485767683006,-54.19092584627704
217.1617015270346,-54.215831756978325
217.25854525814606,-54.240738399198825
217.35538886949564,-54.265645775080145
217.45223236041446,-54.29055388676387
217.5490757302336,-54.31546273639158
217.64591897828424,-54.34037232610489
217.74276210389758,-54.3652826580454
217.83960510640466,-54.390193734354696
217.93644798513668,-54.41510555717437
218.03329073942476,-54.44001812864601
218.13013336860004,-54.46493145091124
218.22697587199366,-54.489845526111615
218.32381824893676,-54.51476035638875
218.42066049876047,-54.53967594388425
218.51750262079597,-54.5645922907397
218.61434461437435,-54.58950939909669
218.71118647882682,-54.61442727109682
218.8080282134844,-54.63934590888169
218.90486875982478,-54.66426504238027
219.0017083399171,-54.68918473102576
219.09854778821148,-54.71410519185002
219.19538710403805,-54.739026426994215
219.2922262867269,-54.76394843859948
219.38906533560814,-54.788871228806975
219.48590425001186,-54.81379479975786
219.5827430292681,-54.83871915359327
219.67958167270706,-54.863644292454374
219.77642017965877,-54.88857021848232
219.8732585494533,-54.91349693381825
219.97009678142084,-54.938424440603356
220.06693487489142,-54.96335274097874
220.16377282919518,-54.98828183708559
220.26061064366218,-55.013211731065034
220.35744831762247,-55.03814242505823
220.45428585040625,-55.06307392120636
220.5511232413436,-55.08800622165054
220.6479604897645,-55.11293932853193
220.74479759499923,-55.13787324399169
220.84163455637776,-55.16280797017099
220.93847137323021,-55.187743509210954
221.03530804488668,-55.21267986325275
221.13214457067724,-55.23761703443751
221.22898094993207,-55.26255502490642
221.32581718198125,-55.28749383680061
221.42265326615475,-55.31243347226124
221.51948920178282,-55.33737393342946
221.61632498819546,-55.36231522244643
221.71316062472283,-55.3872573414533
221.8099952612799,-55.412200073794445
221.90682879818573,-55.437143396083336
222.0036621832005,-55.462087554753886
222.10049541565314,-55.487032551946754
222.1973284948726,-55.51197838980255
222.29416142018783,-55.53692507046196
222.39099419092784,-55.56187259606561
222.48782680642157,-55.586820968754125
222.58465926599794,-55.611770190668175
222.68149156898588,-55.636720263948376
222.77832371471445,-55.661671190735404
222.8751557025125,-55.68662297316988
222.97198753170903,-55.71157561339245
223.06881920163303,-55.73652911354375
223.1656507116134,-55.76148347576444
223.26248206097918,-55.78643870219517
223.35931324905923,-55.81139479497655
223.45614427518254,-55.83635175624924
223.55297513867808,-55.861309588153894
223.64980583887478,-55.88626829283115
223.74663637510162,-55.91122787242163
223.84346674668757,-55.936188329066006
223.94029695296155,-55.9611496649049
224.03712699325254,-55.98611188207897
224.13395686688952,-56.011074982728864
224.23078657320133,-56.03603896899519
224.3276161115171,-56.06100384301864
224.42444548116563,-56.08596960693983
224.521274681476,-56.11093626289938
224.61810371177708,-56.135903813037984
224.7149319147783,-56.16087209017607
224.8117588999145,-56.18584099589063
224.90858571303264,-56.21081080217377
225.00541235346031,-56.23578151116558
225.10223882052543,-56.260753125006126
225.19906511355555,-56.28572564583549
225.29589123187847,-56.31069907579374
225.39271717482188,-56.33567341702096
225.4895429417135,-56.36064867165721
225.58636853188105,-56.38562484184258
225.68319394465223,-56.41060192971712
225.78001917935472,-56.43557993742092
225.87684423531633,-56.46055886709405
225.97366911186472,-56.4855387208766
226.07049380832757,-56.5105195009086
226.1673183240327,-56.53550120933017
226.26414265830772,-56.56048384828137
226.36096681048042,-56.58546741990227
226.45779077987845,-56.61045192633294
226.55461456582958,-56.635437369713465
226.65143816766152,-56.6604237521839
226.74826158470196,-56.685411075884346
226.84508481627864,-56.71039934295485
226.94190786171927,-56.735388555535515
227.03873072035154,-56.76037871576638
227.1355533915032,-56.78536982578755
227.23237587450194,-56.81036188773908
227.32919816867548,-56.83535490376104
227.4260202733516,-56.86034887599353
227.52284218785795,-56.88534380657661
227.61966343195198,-56.91033957384002
227.71648335523403,-56.935336012162274
227.81330308633412,-56.960333415222536
227.91012262457855,-56.985331785160255
228.0069419692938,-57.010331124114884
228.10376111980608,-57.03533143422586
228.20058007544193,-57.06033271763262
228.2973988355277,-57.085334976474606
228.39421739938973,-57.110338212891264
228.49103576635437,-57.13534242902203
228.58785393574806,-57.16034762700636
228.68467190689714,-57.18535380898369
228.78148967912801,-57.210360977093444
228.878307251767,-57.235369133475075
228.97512462414053,-57.26037828026804
229.071941795575,-57.28538841961178
229.16875876539666,-57.3103995536457
229.26557553293205,-57.33541168450928
229.3623920975075,-57.36042481434196
229.4592084584493,-57.38543894528317
229.5560246150839,-57.41045407947235
229.65284056673767,-57.43547021904895
229.74965631273696,-57.46048736615241
229.84647185240817,-57.48550552292216
229.94328718507768,-57.51052469149765
230.04010231007186,-57.53554487401834
230.13691722671712,-57.560566072623644
230.23373193433974,-57.58558828945303
230.33054643226623,-57.610611526645926
230.42736071982287,-57.63563578634176
230.52417447798635,-57.660660988388614
230.62098682771446,-57.68568690785266
230.71779896505674,-57.71071385620501
230.81461088933818,-57.735741835584435
230.91142259988365,-57.76077084812967
231.00823409601813,-57.78580089597948
231.10504537706655,-57.81083198127259
231.20185644235383,-57.83586410614775
231.29866729120494,-57.86089727274374
231.39547792294482,-57.885931483199286
231.49228833689835,-57.91096673965313
231.58909853239052,-57.936003044244046
231.68590850874628,-57.961040399110765
231.78271826529053,-57.98607880639204
231.87952780134825,-58.01111826822661
231.9763371162443,-58.036158786753234
232.07314620930367,-58.06120036411067
232.16995507985135,-58.08624300243765
232.26676372721215,-58.11128670387292
232.36357215071115,-58.136331470555255
232.4603803496732,-58.161377304623386
232.55718832342325,-58.18642420821605
232.65399607128626,-58.211472183472026
232.75080359258715,-58.23652123253003
232.84761088665087,-58.26157135752884
232.94441795280233,-58.28662256060718
233.0412247903665,-58.311674843903816
233.1380313986683,-58.33672820955749
233.2348377770327,-58.361782659706954
233.33164392478457,-58.38683819649096
233.42844966822895,-58.41189477726383
233.52525393097434,-58.436952125707336
233.6220579610872,-58.46201056716876
233.71886175789086,-58.48707010378607
233.81566532070872,-58.51213073769726
233.9124686488642,-58.53719247104035
234.0092717416807,-58.562255305953315
234.1060745984816,-58.58731924457415
234.20287721859034,-58.61238428904086
234.29967960133027,-58.637450441491424
234.39648174602482,-58.662517704063845
234.4932836519974,-58.687586078896125
234.59008531857134,-58.712655568126245
234.68688674507013,-58.73772617389221
234.78368793081714,-58.76279789833201
234.88048887513577,-58.787870743583646
234.97728957734944,-58.8129447117851
235.07409003678146,-58.83801980507436
235.17089025275533,-58.86309602558944
235.26769022459445,-58.888173375468334
235.36448995162212,-58.91325185684902
235.46128943316185,-58.93833147186951
235.558088668537,-58.96341222266779
235.65488765707096,-58.98849411138186
235.75168639808712,-59.0135771401497
235.8484848909089,-59.03866131110931
235.94528313485972,-59.063746626398704
236.04208112926295,-59.088833088155845
236.13887887344197,-59.11392069851875
236.23567636672024,-59.1390094596254
236.33247356479842,-59.164099362306494
236.42926922528986,-59.189190086822684
236.52606463285596,-59.21428196846406
236.6228597868184,-59.23937500936779
236.7196546864991,-59.26446921167106
236.81644933121973,-59.28956457751107
236.91324372030203,-59.314661109024975
237.01003785306781,-59.33975880834997
237.10683172883884,-59.36485767762324
237.20362534693686,-59.38995771898196
237.30041870668364,-59.415058934563305
237.3972118074009,-59.44016132650447
237.49400464841048,-59.465264896942635
237.5907972290341,-59.49036964801496
237.6875895485935,-59.51547558185866
237.7843816064105,-59.540582700610884
237.88117340180682,-59.565691006408834
237.97796493410425,-59.59080050138968
238.07475620262454,-59.615911187690614
238.1715472066894,-59.641023067448806
238.2683379456207,-59.666136142801456
238.36512841874014,-59.69125041588571
238.46191862536946,-59.71636588883879
238.55870856483048,-59.74148256379785
238.65549823644494,-59.76660044290008
238.7522876395346,-59.79171952828266
238.8490767734212,-59.81683982208278
238.94586563742652,-59.8419613264376
239.0426542308723,-59.86708404348432
239.13944255308039,-59.89220797536012
239.23623060337246,-59.917333124202166
239.33301721420307,-59.94245918921796
239.42980348194558,-59.967586457317125
239.52658947574096,-59.99271494876123
239.62337519490924,-60.01784466568658
239.7201606387705,-60.04297561022948
239.8169458066447,-60.068107784526234
239.91373069785192,-60.09324119071316
240.01051531171214,-60.118375830926524
240.10729964754546,-60.14351170730268
240.20408370467183,-60.168648821977904
240.30086748241135,-60.19378717708851
240.39765098008394,-60.21892677477079
240.49443419700975,-60.244067617161065
240.59121713250872,-60.26920970639563
240.68799978590093,-60.294353044610794
240.78478215650637,-60.31949763394285
240.88156424364507,-60.34464347652813
240.97834604663706,-60.369790574502915
241.0751275648024,-60.39493893000351
241.1719087974611,-60.42008854516623
241.26868974393312,-60.44523942212737
241.3654704035386,-60.470391563023256
241.4622507755975,-60.49554496999016
241.5590308594298,-60.520699645164406
241.65581065435566,-60.54585559068231
241.75259015969502,-60.57101280868016
241.84936937476792,-60.596171301294255
241.94614829889437,-60.62133107066091
242.0429269313944,-60.64649211891643
242.13970527158804,-60.67165444819712
242.23648234112838,-60.696817806425614
242.33325894969752,-60.721982406418945
242.4300352639239,-60.74714829381428
242.52681128312568,-60.77231547074696
242.62358700662114,-60.797483939352375
242.72036243372835,-60.82265370176589
242.81713756376553,-60.84782476012287
242.91391239605093,-60.8729971165587
243.01068692990273,-60.898170773208754
243.10746116463903,-60.92334573220838
243.2042350995781,-60.948521995692985
243.30100873403816,-60.97369956579791
243.39778206733737,-60.99887844465855
243.4945550987939,-61.024058634410274
243.5913278277259,-61.04924013718843
243.68810025345167,-61.074422955128426
243.78487237528932,-61.09960709036561
243.88164419255702,-61.124792545035355
243.97841570457305,-61.149979321273044
244.07518691065556,-61.17516742121404
244.1719578101227,-61.200356846993735
